Time,i-c1.S,i-c1.E,i-c1.P,i-c1.Iu,i-c1.Ic,i-c1.Ru,i-c1.Rc,i-c1.D,i-c1.cases,i-c1.Phase
599.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
599.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
599.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
599.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
599.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
599.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
599.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
600.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
601.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
602.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
603.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
604.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
605.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
606.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
607.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
608.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
609.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
610.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
611.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.300000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.400000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.500000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.600000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.700000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.800000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
612.900000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
613.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
613.100000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
613.200000,0.000000,0.000000,0.000000,0.000000,0.000000,255441.411746,255691.783735,35048.573708,273168.384594,0.000000
